Mean    Weight  in      Catch   (kilograms)								
        1       3								
        1950    2018								
        3       13								
1								
1.218	1.632	2.038	2.852	2.845	3.218	3.605	4.065	4.407	4.734	5.099
0.835	1.29	1.816	2.174	2.301	2.835	3.253	3.721	4.084	4.137	4.926
0.612	1.064	1.539	1.944	2.362	2.794	3.25	3.643	4.14	4.559	5.927
0.497	0.765	1.179	1.724	2.135	2.551	3.009	3.414	3.84	4.415	5.195
0.55	0.908	1.097	1.357	1.537	1.704	2.403	2.403	2.486	2.531	2.834
0.684	0.84	0.998	1.176	1.546	1.713	1.949	2.14	2.389	2.522	2.797
0.793	1.172	1.397	1.624	1.885	2.112	2.653	3.102	3.18	3.438	3.319
0.941	1.281	1.556	1.797	2.044	2.079	2.311	2.788	3.408	2.896	3.274
0.906	1.263	1.535	1.747	2.043	2.2	2.298	2.494	2.49	2.673	2.923
0.94	1.204	1.487	1.748	1.994	2.237	2.417	2.654	2.906	3.184	3.363
0.614	0.906	1.287	1.602	1.968	2.059	2.39	2.545	2.881	2.918	3.222
0.739	0.808	1.107	1.556	1.838	2.234	2.416	2.602	2.965	3.163	3.786
0.683	0.868	1.045	1.363	1.71	1.886	2.214	2.37	2.438	2.707	2.896
0.682	1.028	1.151	1.369	1.637	1.856	2.073	2.5	2.279	2.532	2.609
0.748	0.974	1.262	1.433	1.641	1.863	2.069	2.335	2.511	2.8	2.849
0.826	1.079	1.261	1.485	1.634	1.798	2.032	2.237	2.339	2.611	2.865
0.853	1.186	1.395	1.588	1.808	1.989	2.264	2.415	2.587	2.647	3.098
0.751	1.104	1.459	1.709	1.921	2.182	2.331	2.609	2.757	3.376	3.338
0.687	1.001	1.363	1.643	1.975	2.086	2.294	2.487	2.612	2.847	3.501
0.594	0.875	1.113	1.364	1.361	1.972	1.636	1.877	2.088	2.351	2.842
0.636	0.886	1.183	1.508	1.821	2.075	2.339	2.58	2.527	3.153	3.197
0.722	0.906	1.121	1.343	1.619	2.036	2.177	2.382	2.527	2.496	2.81
0.745	1.041	1.287	1.504	1.72	2.082	2.377	2.738	3.082	3.02	3.43
0.652	0.899	1.197	1.435	1.722	1.99	2.309	2.715	2.987	2.947	3.591
0.658	0.901	1.242	1.515	1.781	2.18	2.33	2.664	3.019	3.326	3.829
0.707	1.024	1.28	1.538	1.806	2.107	2.398	2.531	2.606	3.089	3.541
0.642	0.887	1.137	1.396	1.702	1.907	2.095	2.404	2.534	3.064	3.249
0.811	0.953	1.093	1.254	1.462	1.715	1.978	2.328	2.305	2.55	2.76
0.756	1.004	1.174	1.371	1.514	1.715	2.051	2.444	2.414	2.615	2.932
0.821	1.014	1.217	1.401	1.571	1.714	1.914	2.168	2.24	2.516	2.807
0.792	1.033	1.253	1.417	1.625	1.793	1.941	2.081	2.479	2.703	3.013
0.876	1.054	1.327	1.571	1.777	1.934	2.025	2.216	2.481	2.99	3.455
0.882	1.115	1.369	1.662	1.917	2.089	2.301	2.567	3.076	3.286	3.331
0.874	1.088	1.378	1.666	1.879	2.146	2.258	2.476	2.72	2.98	3.713
0.820	1.051	1.339	1.629	1.927	2.156	2.372	2.588	2.728	2.773	3.331
